experiment,scenario,strategy,variant,param,value,seed,asr_final,asr_post_mean,false_retrieval_rate,answer_flip_rate,exposure_final,propagation_final,propagation_peak,honest_relay_fraction,clean_accuracy_final,clean_accuracy_mean,clean_unknown_final,target_accuracy_final,fp_reject_rate,fn_accept_rate,fn_accept_injected,recovery_rounds,recovered,context_tokens_per_query,scored_per_query,verifier_lookups,messages,n_honest
agreement,forged_meta,provenance,honest1_faulty2,honest_sources,1,1007,1,0.881944,0.913194,0.826389,1,0.916667,0.916667,0.630769,0.979167,0.979167,0.0208333,0,0.00384615,1,1,8,0,51.6583,12,0,184,6
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1000,1,0.9625,0.966667,0.916667,1,1,1,0.571429,0.95,0.916667,0.05,0,0,1,1,8,0,51.4843,12,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1001,0.966667,0.845833,0.875,0.825,1,0.733333,0.733333,0.454545,1,1,0,0.0333333,0,1,1,8,0,51.4671,12,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1002,1,0.958333,0.9625,0.7375,1,0.9,0.9,0.538462,0.925,0.908333,0.075,0,0.0185185,1,1,8,0,52.1729,11.94,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1003,0.933333,0.875,0.908333,0.695833,0.966667,0.633333,0.633333,0.478261,0.95,0.941667,0.05,0.0666667,0.0188679,1,1,8,0,51.8371,11.98,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1004,1,0.9875,1,0.95,1,0.9,0.9,0.526316,0.85,0.825,0.025,0,0,1,1,8,0,50.99,12,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1005,0.966667,0.920833,0.941667,0.875,1,0.866667,0.866667,0.538462,0.875,0.875,0,0.0333333,0,1,1,8,0,51.8843,11.9,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1006,1,0.908333,0.916667,0.883333,1,0.8,0.8,0.544304,1,0.983333,0,0,0,1,1,8,0,52.1,12,0,156,5
agreement,forged_meta,provenance,honest1_faulty3,honest_sources,1,1007,1,0.941667,0.941667,0.9,1,1,1,0.566265,1,0.983333,0,0,0.0046729,1,1,8,0,51.6129,11.98,0,156,5
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1000,0.047619,0.0446429,0.482143,0.0386905,0.714286,0.428571,0.428571,0.6,0.982143,0.982143,0.0178571,0.952381,0,1,1,7,1,51.4459,11.9714,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1001,0.119048,0.151786,0.684524,0.14881,0.880952,0.595238,0.595238,0.675676,0.964286,0.964286,0,0.880952,0,1,1,8,0,51.4684,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1002,0.047619,0.127976,0.633929,0.113095,0.857143,0.571429,0.571429,0.666667,1,1,0,0.928571,0,1,1,5,1,52.0714,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1003,0,0.0297619,0.574405,0.0178571,0.714286,0.428571,0.428571,0.6,1,1,0,1,0,1,1,2,1,51.852,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1004,0.166667,0.184524,0.494048,0.181548,0.642857,0.357143,0.357143,0.555556,1,1,0,0.833333,0,1,1,8,0,51.0684,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1005,0.166667,0.178571,0.577381,0.172619,0.833333,0.547619,0.547619,0.657143,1,0.988095,0,0.833333,0,1,1,8,0,51.9112,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1006,0.333333,0.258929,0.568452,0.178571,0.785714,0.5,0.5,0.636364,1,1,0,0.642857,0,1,1,8,0,52.0653,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty1,honest_sources,2,1007,0.0238095,0.0595238,0.544643,0.0565476,0.738095,0.452381,0.452381,0.612903,0.982143,0.982143,0.0178571,0.97619,0,1,1,3,1,51.6551,12,0,212,7
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1000,0.388889,0.354167,0.815972,0.25,0.972222,0.611111,0.611111,0.489362,1,0.993056,0,0.611111,0,1,1,8,0,51.4476,12,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1001,0.694444,0.565972,0.902778,0.46875,1,0.777778,0.777778,0.59322,0.958333,0.951389,0.0416667,0.305556,0,0.97561,1,8,0,51.394,11.9667,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1002,0.583333,0.465278,0.770833,0.4375,0.972222,0.694444,0.694444,0.606557,1,1,0,0.416667,0.00213675,1,1,8,0,52.1393,12,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1003,0.388889,0.423611,0.881944,0.350694,0.944444,0.666667,0.666667,0.586207,1,1,0,0.611111,0,1,1,8,0,51.8417,12,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1004,0.555556,0.527778,0.836806,0.454861,0.888889,0.666667,0.666667,0.555556,1,0.993056,0,0.444444,0,1,1,8,0,51.0012,11.9833,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1005,0.527778,0.545139,0.857639,0.375,0.972222,0.638889,0.638889,0.538462,0.979167,0.951389,0.0208333,0.472222,0.002331,1,1,8,0,51.9024,12,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1006,0.277778,0.277778,0.71875,0.277778,0.972222,0.638889,0.638889,0.578947,1,1,0,0.722222,0,1,1,8,0,52.1488,12,0,184,6
agreement,forged_meta,provenance,honest2_faulty2,honest_sources,2,1007,0.527778,0.430556,0.84375,0.371528,0.916667,0.722222,0.722222,0.555556,1,0.979167,0,0.472222,0,1,1,8,0,51.6452,12,0,184,6
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1000,0.766667,0.75,0.929167,0.491667,0.966667,0.633333,0.633333,0.389831,1,1,0,0.233333,0,1,1,8,0,51.48,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1001,0.9,0.7625,0.925,0.629167,0.966667,0.666667,0.666667,0.454545,0.95,0.941667,0.05,0.1,0,1,1,8,0,51.46,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1002,0.633333,0.708333,0.95,0.645833,1,0.733333,0.733333,0.470588,0.925,0.866667,0.075,0.366667,0,1,1,8,0,52.0771,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1003,0.5,0.5,0.945833,0.45,1,0.633333,0.633333,0.4375,0.925,0.908333,0.025,0.5,0,1,1,8,0,51.8343,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1004,0.766667,0.791667,1,0.583333,1,0.8,0.8,0.5,0.9,0.9,0,0.233333,0,1,1,8,0,50.96,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1005,0.5,0.508333,0.945833,0.4625,0.966667,0.733333,0.733333,0.462687,1,1,0,0.5,0,1,1,8,0,51.9,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1006,0.566667,0.529167,0.8875,0.4625,1,0.8,0.8,0.5,0.975,0.966667,0.025,0.433333,0,1,1,8,0,52.0786,12,0,156,5
agreement,forged_meta,provenance,honest2_faulty3,honest_sources,2,1007,0.633333,0.591667,0.925,0.554167,0.966667,0.8,0.8,0.478261,0.95,0.9,0.05,0.366667,0,1,1,8,0,51.6529,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1000,0.047619,0.0625,0.357143,0.0625,0.666667,0.380952,0.380952,0.571429,1,0.994048,0,0.952381,0,1,1,5,1,51.452,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1001,0.0714286,0.127976,0.556548,0.113095,0.785714,0.5,0.5,0.636364,1,1,0,0.928571,0,1,1,8,0,51.499,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1002,0.0238095,0.0595238,0.446429,0.0535714,0.690476,0.404762,0.404762,0.586207,1,1,0,0.97619,0,1,1,3,1,52.1704,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1003,0,0.0446429,0.416667,0.0446429,0.761905,0.47619,0.47619,0.625,0.928571,0.922619,0.0535714,1,0,1,1,3,1,51.8602,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1004,0.047619,0.047619,0.3125,0.047619,0.571429,0.285714,0.285714,0.5,1,1,0,0.952381,0,1,1,0,1,50.951,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1005,0.047619,0.0505952,0.35119,0.0386905,0.690476,0.404762,0.404762,0.586207,1,0.994048,0,0.952381,0,1,1,3,1,51.9153,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1006,0.119048,0.16369,0.446429,0.139881,0.738095,0.452381,0.452381,0.612903,0.964286,0.952381,0.0357143,0.880952,0,1,1,8,0,52.1031,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty1,honest_sources,3,1007,0.0238095,0.0654762,0.422619,0.0505952,0.571429,0.285714,0.285714,0.5,1,0.988095,0,0.97619,0,1,1,4,1,51.6378,12,0,212,7
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1000,0.305556,0.256944,0.510417,0.232639,0.722222,0.388889,0.388889,0.384615,0.979167,0.965278,0.0208333,0.694444,0,1,1,8,0,51.4762,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1001,0.5,0.357639,0.784722,0.305556,0.944444,0.555556,0.555556,0.52,1,1,0,0.5,0,1,1,8,0,51.4881,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1002,0.388889,0.309028,0.618056,0.305556,0.916667,0.555556,0.555556,0.52,0.979167,0.951389,0.0208333,0.611111,0,1,1,8,0,52.1536,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1003,0.194444,0.159722,0.541667,0.159722,0.833333,0.527778,0.527778,0.5,1,0.993056,0,0.805556,0,0.968254,1,8,0,51.8798,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1004,0.361111,0.315972,0.614583,0.288194,0.972222,0.777778,0.777778,0.612903,0.979167,0.979167,0,0.638889,0,1,1,8,0,50.9869,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1005,0.222222,0.246528,0.701389,0.211806,0.833333,0.444444,0.444444,0.414634,0.979167,0.979167,0.0208333,0.777778,0.00172117,1,1,8,0,51.919,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1006,0.361111,0.302083,0.569444,0.267361,0.888889,0.555556,0.555556,0.54717,0.958333,0.9375,0.0208333,0.638889,0,1,1,8,0,52.2857,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty2,honest_sources,3,1007,0.25,0.260417,0.767361,0.253472,0.861111,0.444444,0.444444,0.414634,1,1,0,0.75,0,1,1,8,0,51.6417,12,0,184,6
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1000,0.6,0.520833,0.870833,0.5125,1,0.8,0.8,0.492958,1,0.991667,0,0.4,0,1,1,8,0,51.4671,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1001,0.7,0.5875,0.816667,0.545833,0.933333,0.6,0.6,0.462687,1,1,0,0.3,0,1,1,8,0,51.4529,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1002,0.6,0.570833,0.8875,0.5125,1,0.866667,0.866667,0.52,0.9,0.9,0.1,0.4,0.00205339,1,1,8,0,52.1643,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1003,0.366667,0.4125,0.833333,0.3625,1,0.666667,0.666667,0.4375,0.95,0.925,0,0.633333,0,1,1,8,0,51.84,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1004,0.366667,0.45,0.879167,0.433333,1,0.8,0.8,0.470588,1,1,0,0.633333,0,1,1,8,0,50.9257,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1005,0.533333,0.466667,0.816667,0.4625,0.933333,0.5,0.5,0.357143,0.975,0.975,0.025,0.466667,0,1,1,8,0,51.9086,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1006,0.366667,0.433333,0.7875,0.395833,1,0.766667,0.766667,0.485714,1,1,0,0.633333,0,0.988636,1,8,0,52.1586,12,0,156,5
agreement,forged_meta,provenance,honest3_faulty3,honest_sources,3,1007,0.533333,0.479167,0.7625,0.420833,1,0.7,0.7,0.419355,0.925,0.925,0.05,0.466667,0,1,1,8,0,51.6529,12,0,156,5
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1000,0.47619,0.428571,0.53869,0.410714,0.738095,0.452381,0.452381,0.612903,1,1,0,0.52381,0,0.870968,0.870968,8,0,54.4959,12,109,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1001,0.642857,0.485119,0.497024,0.47619,0.738095,0.452381,0.452381,0.612903,1,1,0,0.357143,0,0.947368,0.935484,8,0,54.4347,12,177,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1002,0.47619,0.389881,0.425595,0.258929,0.666667,0.380952,0.380952,0.571429,1,1,0,0.5,0,0.857143,0.857143,8,0,55.0449,11.9714,200,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1003,0.333333,0.244048,0.244048,0.238095,0.52381,0.238095,0.238095,0.454545,1,1,0,0.666667,0,0.636364,0.636364,8,0,54.8571,12,183,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1004,0.309524,0.244048,0.244048,0.244048,0.5,0.214286,0.214286,0.428571,1,1,0,0.690476,0,0.689655,0.619048,8,0,54.0684,12,163,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1005,0.5,0.458333,0.532738,0.4375,0.761905,0.47619,0.47619,0.625,0.982143,0.982143,0.0178571,0.5,0,0.913043,0.875,8,0,54.8041,11.8714,130,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1006,0.380952,0.258929,0.282738,0.235119,0.547619,0.261905,0.261905,0.478261,1,1,0,0.619048,0,0.73913,0.73913,8,0,54.9459,12,181,212,7
agreement,forged_meta,verified,honest1_faulty1,honest_sources,1,1007,0.595238,0.47619,0.491071,0.455357,0.714286,0.428571,0.428571,0.6,1,1,0,0.404762,0,0.83871,0.866667,8,0,54.6602,11.8286,166,212,7
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1000,0.583333,0.53125,0.590278,0.524306,0.833333,0.5,0.5,0.529412,1,1,0,0.416667,0,0.843137,0.843137,8,0,54.4905,12,98,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1001,0.833333,0.743056,0.743056,0.680556,0.944444,0.75,0.75,0.606557,0.979167,0.965278,0.0208333,0.166667,0,0.934426,0.934426,8,0,54.4238,12,151,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1002,0.666667,0.559028,0.59375,0.559028,0.833333,0.555556,0.555556,0.555556,0.958333,0.951389,0.0416667,0.333333,0,0.851852,0.851852,8,0,55.1405,11.9167,175,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1003,0.333333,0.291667,0.291667,0.291667,0.666667,0.25,0.25,0.368421,1,0.986111,0,0.666667,0,0.578947,0.578947,8,0,54.8429,12,164,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1004,0.333333,0.253472,0.298611,0.253472,0.666667,0.277778,0.277778,0.4,0.875,0.875,0.125,0.666667,0,0.638298,0.6,8,0,54.0643,12,148,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1005,0.666667,0.614583,0.618056,0.607639,0.888889,0.527778,0.527778,0.489362,1,1,0,0.333333,0,0.829787,0.829787,8,0,54.8393,12,115,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1006,0.444444,0.333333,0.333333,0.333333,0.611111,0.277778,0.277778,0.414634,1,1,0,0.555556,0,0.707317,0.707317,8,0,55,12,162,184,6
agreement,forged_meta,verified,honest1_faulty2,honest_sources,1,1007,0.638889,0.565972,0.59375,0.534722,0.861111,0.472222,0.472222,0.489362,1,1,0,0.361111,0,0.8125,0.829787,8,0,54.6619,12,147,184,6
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1000,0.666667,0.6375,0.641667,0.575,0.933333,0.6,0.6,0.462687,0.975,0.975,0.025,0.333333,0,0.820896,0.820896,8,0,54.49,12,83,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1001,0.833333,0.745833,0.75,0.725,0.933333,0.6,0.6,0.52,0.925,0.925,0.075,0.166667,0,0.907895,0.92,8,0,54.4671,12,116,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1002,0.666667,0.633333,0.641667,0.541667,0.933333,0.6,0.6,0.446154,1,0.966667,0,0.3,0.0135747,0.815385,0.815385,8,0,55.17,11.94,148,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1003,0.333333,0.320833,0.320833,0.258333,0.866667,0.266667,0.266667,0.294118,1,1,0,0.666667,0.00462963,0.571429,0.529412,8,0,54.8357,11.98,148,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1004,0.333333,0.3125,0.333333,0.304167,1,0.333333,0.333333,0.320755,0.875,0.866667,0.125,0.633333,0,0.537037,0.54717,8,0,53.9929,12,133,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1005,0.666667,0.625,0.633333,0.604167,0.933333,0.633333,0.633333,0.4375,0.875,0.858333,0,0.333333,0,0.826087,0.8125,8,0,54.8329,11.9,101,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1006,0.5,0.441667,0.445833,0.4375,0.9,0.4,0.4,0.357143,1,1,0,0.5,0,0.666667,0.678571,8,0,55.0257,12,138,156,5
agreement,forged_meta,verified,honest1_faulty3,honest_sources,1,1007,0.666667,0.608333,0.620833,0.579167,0.933333,0.666667,0.666667,0.462687,1,1,0,0.333333,0,0.808824,0.820896,8,0,54.6143,11.98,124,156,5
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1000,0,0.00892857,0.33631,0.00892857,0.595238,0.309524,0.309524,0.52,1,1,0,1,0,0.886364,0.84,0,1,54.4459,11.9714,192,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1001,0.119048,0.122024,0.485119,0.119048,0.714286,0.428571,0.428571,0.6,1,1,0,0.880952,0,0.875,0.933333,8,0,54.4673,12,311,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1002,0.0952381,0.139881,0.389881,0.127976,0.642857,0.357143,0.357143,0.555556,1,0.988095,0,0.904762,0,0.851852,0.851852,8,0,55.0878,12,362,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1003,0,0.0208333,0.193452,0.0178571,0.404762,0.119048,0.119048,0.294118,0.982143,0.982143,0.0178571,1,0,0.5,0.529412,0,1,54.8582,12,322,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1004,0.190476,0.190476,0.255952,0.190476,0.52381,0.238095,0.238095,0.454545,1,1,0,0.809524,0,0.608696,0.636364,8,0,54.0776,12,297,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1005,0.0238095,0.0416667,0.369048,0.0327381,0.642857,0.357143,0.357143,0.555556,1,1,0,0.97619,0,0.857143,0.851852,0,1,54.8969,12,226,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1006,0.214286,0.154762,0.300595,0.136905,0.571429,0.285714,0.285714,0.5,1,1,0,0.761905,0,0.787879,0.75,8,0,55.0673,12,301,212,7
agreement,forged_meta,verified,honest2_faulty1,honest_sources,2,1007,0,0.047619,0.369048,0.0446429,0.619048,0.333333,0.333333,0.538462,1,0.988095,0,1,0,0.846154,0.846154,3,1,54.6551,12,300,212,7
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1000,0.305556,0.270833,0.555556,0.201389,0.805556,0.388889,0.388889,0.4,1,0.993056,0,0.694444,0,0.826087,0.8,8,0,54.4476,12,172,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1001,0.416667,0.444444,0.670139,0.395833,0.861111,0.5,0.5,0.454545,1,0.993056,0,0.444444,0,0.833333,0.909091,8,0,54.4833,11.9667,233,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1002,0.25,0.225694,0.486111,0.208333,0.777778,0.416667,0.416667,0.466667,1,1,0,0.75,0,0.804348,0.822222,8,0,55.1333,12,301,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1003,0.138889,0.131944,0.3125,0.131944,0.666667,0.277778,0.277778,0.351351,1,1,0,0.861111,0,0.525,0.567568,8,0,54.8405,12,268,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1004,0.166667,0.138889,0.305556,0.128472,0.666667,0.277778,0.277778,0.4,0.979167,0.979167,0.0208333,0.694444,0,0.571429,0.6,8,0,53.9786,11.9833,250,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1005,0.388889,0.395833,0.559028,0.21875,0.833333,0.5,0.5,0.478261,0.979167,0.965278,0.0208333,0.583333,0,0.842105,0.826087,8,0,54.8869,12,182,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1006,0.194444,0.170139,0.416667,0.170139,0.666667,0.333333,0.333333,0.414634,1,1,0,0.805556,0,0.744681,0.707317,8,0,55.1524,12,281,184,6
agreement,forged_meta,verified,honest2_faulty2,honest_sources,2,1007,0.444444,0.395833,0.604167,0.333333,0.888889,0.583333,0.583333,0.510204,0.979167,0.965278,0.0208333,0.555556,0,0.862069,0.836735,8,0,54.6452,12,254,184,6
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1000,0.4,0.425,0.6125,0.304167,0.933333,0.466667,0.466667,0.357143,1,1,0,0.566667,0,0.8,0.785714,8,0,54.4871,12,135,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1001,0.8,0.704167,0.779167,0.6,0.933333,0.533333,0.533333,0.428571,0.975,0.933333,0.025,0.2,0,0.923077,0.904762,8,0,54.4614,12,206,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1002,0.466667,0.445833,0.633333,0.3875,0.933333,0.566667,0.566667,0.4,0.925,0.891667,0.075,0.5,0,0.786885,0.8,8,0,55.1043,12,216,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1003,0.166667,0.166667,0.316667,0.158333,0.866667,0.266667,0.266667,0.265306,1,0.991667,0,0.833333,0,0.527273,0.510204,8,0,54.8571,12,229,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1004,0.233333,0.2625,0.333333,0.141667,1,0.266667,0.266667,0.2,0.9,0.858333,0,0.733333,0,0.52,0.466667,8,0,53.9643,12,206,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1005,0.2,0.270833,0.65,0.2375,0.933333,0.533333,0.533333,0.409836,1,1,0,0.8,0,0.818182,0.803279,8,0,54.8629,12,140,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1006,0.3,0.304167,0.454167,0.258333,0.9,0.366667,0.366667,0.37931,0.975,0.975,0.025,0.7,0,0.703125,0.689655,8,0,55.0886,12,207,156,5
agreement,forged_meta,verified,honest2_faulty3,honest_sources,2,1007,0.466667,0.445833,0.620833,0.433333,0.933333,0.466667,0.466667,0.357143,1,0.966667,0,0.5,0,0.786885,0.785714,8,0,54.6543,12,207,156,5
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1000,0,0.0267857,0.235119,0.0267857,0.571429,0.285714,0.285714,0.5,1,0.994048,0,1,0,0.911111,0.833333,0,1,54.452,12,246,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1001,0.047619,0.125,0.502976,0.107143,0.738095,0.452381,0.452381,0.612903,1,1,0,0.952381,0,0.909091,0.935484,7,1,54.5071,12,382,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1002,0,0.0238095,0.223214,0.0238095,0.571429,0.285714,0.285714,0.5,1,0.994048,0,1,0,0.740741,0.833333,0,1,55.1745,12,425,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1003,0,0.00595238,0.166667,0.00595238,0.47619,0.190476,0.190476,0.4,0.946429,0.928571,0.0535714,1,0,0.703704,0.6,0,1,54.8561,12,413,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1004,0,0.00595238,0.0684524,0.00595238,0.357143,0.0714286,0.0714286,0.2,1,1,0,1,0,0.411765,0.466667,0,1,53.9663,12,375,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1005,0.0238095,0.0238095,0.169643,0.0238095,0.52381,0.238095,0.238095,0.454545,0.982143,0.982143,0,0.97619,0,0.885714,0.818182,0,1,54.9153,12,293,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1006,0,0.0833333,0.330357,0.0684524,0.619048,0.333333,0.333333,0.538462,0.964286,0.952381,0.0357143,1,0,0.769231,0.769231,6,1,55.099,12,400,212,7
agreement,forged_meta,verified,honest3_faulty1,honest_sources,3,1007,0,0.0208333,0.3125,0.014881,0.47619,0.190476,0.190476,0.4,1,0.994048,0,1,0,0.73913,0.8,2,1,54.6378,12,341,212,7
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1000,0.194444,0.135417,0.322917,0.111111,0.694444,0.333333,0.333333,0.351351,0.979167,0.965278,0.0208333,0.805556,0,0.808511,0.783784,8,0,54.4762,12,231,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1001,0.333333,0.232639,0.625,0.21875,0.861111,0.388889,0.388889,0.4,0.979167,0.979167,0.0208333,0.666667,0,0.82,0.9,8,0,54.4798,12,318,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1002,0.277778,0.239583,0.451389,0.236111,0.805556,0.416667,0.416667,0.454545,0.979167,0.958333,0.0208333,0.722222,0,0.846154,0.818182,8,0,55.1536,12,399,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1003,0.0833333,0.0625,0.194444,0.0625,0.583333,0.138889,0.138889,0.2,1,1,0,0.916667,0,0.585366,0.466667,8,0,54.8738,12,360,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1004,0.111111,0.0902778,0.197917,0.0902778,0.666667,0.25,0.25,0.333333,1,1,0,0.888889,0,0.538462,0.555556,8,0,53.9917,12,287,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1005,0.0833333,0.159722,0.465278,0.121528,0.75,0.222222,0.222222,0.25,1,1,0,0.916667,0.00169205,0.794872,0.75,8,0,54.919,12,232,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1006,0.166667,0.118056,0.197917,0.0972222,0.638889,0.305556,0.305556,0.454545,0.9375,0.9375,0.0625,0.833333,0,0.695652,0.727273,8,0,55.1452,12,316,184,6
agreement,forged_meta,verified,honest3_faulty2,honest_sources,3,1007,0.0833333,0.114583,0.513889,0.107639,0.805556,0.277778,0.277778,0.294118,1,1,0,0.916667,0,0.836735,0.764706,8,0,54.6417,12,344,184,6
agreement,forged_meta,verified,honest3_faulty3,honest_sources,3,1000,0.366667,0.320833,0.570833,0.320833,0.933333,0.633333,0.633333,0.419355,1,0.991667,0,0.633333,0,0.820896,0.806452,8,0,54.4671,12,175,156,5
